,gocam,title,identifier
8390,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,O00487
8391,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,O00231
8392,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,P28072
8393,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,P28066
8394,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,Q06323
8395,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,P60896
8396,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,Q9UNM6
8400,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,Q8TAA3
8416,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,Q14997
8437,http://model.geneontology.org/R-HSA-8939902,Regulation of RUNX2 expression and activity - Reactome,A5LHX3
8442,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,P11802
8443,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,P14635
8444,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,P06493
8445,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,O15297
8446,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,P30304
8447,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,P30305
8448,http://model.geneontology.org/R-HSA-8878166,Transcriptional regulation by RUNX2 - Reactome,P30307
8449,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,O75439
8450,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,P57103
8451,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q9BPX6
8452,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q8NE86
8453,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q8IYU8
8454,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q86XE3
8455,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q9NWR8
8456,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q9H4I9
8457,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,P45880
8458,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,P21796
8459,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q9Y277
8460,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,Q6J4K2
8461,http://model.geneontology.org/R-HSA-8949215,Mitochondrial calcium ion transport - Reactome,O95202
8462,http://model.geneontology.org/R-HSA-8941332,RUNX2 regulates genes involved in cell migration - Reactome,P31751
8463,http://model.geneontology.org/R-HSA-8941332,RUNX2 regulates genes involved in cell migration - Reactome,Q9Y243
8464,http://model.geneontology.org/R-HSA-8941332,RUNX2 regulates genes involved in cell migration - Reactome,P31749
8465,http://model.geneontology.org/R-HSA-201451,Signaling by BMP - Reactome,P36894
8466,http://model.geneontology.org/R-HSA-201451,Signaling by BMP - Reactome,Q13873
8467,http://model.geneontology.org/R-HSA-201451,Signaling by BMP - Reactome,P51668
8468,http://model.geneontology.org/R-HSA-201451,Signaling by BMP - Reactome,P61077
8469,http://model.geneontology.org/R-HSA-201451,Signaling by BMP - Reactome,Q9HCE7
8470,http://model.geneontology.org/R-HSA-201451,Signaling by BMP - Reactome,Q9HAU4
8471,http://model.geneontology.org/R-HSA-8949664,Processing of SMDT1 - Reactome,O75439
8472,http://model.geneontology.org/R-HSA-8949664,Processing of SMDT1 - Reactome,Q96TA2
8473,http://model.geneontology.org/R-HSA-8949664,Processing of SMDT1 - Reactome,Q9Y4W6
8474,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P13497
8475,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q9Y6L7
8476,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O43897
8477,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q15113
8478,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O60568
8479,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8IYK4
8480,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8NBJ5
8481,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P07237
8482,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O15460
8483,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P13674
8484,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q7Z4N8
8485,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P23284
8486,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q32P28
8487,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O75718
8488,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q02809
8489,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O00469
8493,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O15072
8494,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,O95450
8495,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8WXS8
8496,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8IVL5
8498,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8IVL6
8501,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P02458
8502,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q9BXS0
8503,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8IZC6
8504,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P12111
8505,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P08123
8506,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q02388
8507,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P12110
8508,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q9UMD9
8509,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P39060
8510,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q07092
8511,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P02452
8512,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q96A83
8513,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q14993
8514,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P39059
8515,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q01955
8516,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q8NFW1
8517,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q86Y22
8518,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q17RW2
8519,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P53420
8520,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P12107
8521,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q03692
8522,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P05997
8523,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P25940
8524,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,A8TX70
8525,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P20908
8526,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P13942
8527,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P12109
8528,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q14031
8529,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P20849
8530,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q05707
8531,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P02462
8532,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q96P44
8533,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q2UY09
8534,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P02461
8535,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q9P218
8536,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P08572
8537,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P29400
8538,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P27658
8539,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q14055
8540,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q5TAT6
8541,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,A6NMZ7
8542,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q99715
8543,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,P25067
8544,http://model.geneontology.org/R-HSA-1650814,Collagen biosynthesis and modifying enzymes - Reactome,Q14050
8545,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P13498
8546,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P15153
8547,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q15080
8548,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P14598
8549,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P04839
8550,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P19878
8551,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P49279
8552,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P35228
8553,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P29475
8554,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P29474
8560,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q96D96
8561,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q9UI12
8562,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q9Y487
8563,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q16864
8564,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q8NHE4
8565,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q99437
8566,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q93050
8567,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P38606
8568,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P21283
8569,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q8NEY4
8570,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q8N8Y2
8571,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P61421
8572,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,O15342
8573,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q9HBG4
8574,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q9Y5K8
8575,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P36543
8576,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q96A05
8577,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,O75348
8578,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q96LB4
8579,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,O95670
8580,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P27449
8581,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P15313
8582,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,P21281
8583,http://model.geneontology.org/R-HSA-1222556,ROS and RNS production in phagocytes - Reactome,Q13488
8584,http://model.geneontology.org/R-HSA-8948747,Regulation of PTEN localization - Reactome,Q93009
8585,http://model.geneontology.org/R-HSA-8948747,Regulation of PTEN localization - Reactome,P98170
8586,http://model.geneontology.org/R-HSA-8948747,Regulation of PTEN localization - Reactome,P46934
8587,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,Q16539
8588,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P28482
8589,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,Q15759
8590,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P45984
8591,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P45983
8592,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P27361
8593,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P53779
8599,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P52564
8600,http://model.geneontology.org/R-HSA-450341,Activation of the AP-1 family of transcription factors - Reactome,P46734
8601,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,O43318
8602,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P04637
8603,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q00987
8604,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,O15151
8605,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q8IW41
8607,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q16539
8608,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q15759
8609,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P28482
8610,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P27361
8611,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P45984
8612,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P45983
8613,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P53779
8614,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P52564
8615,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P46734
8616,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q13233
8617,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,P45985
8618,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,O14733
8621,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q99683
8622,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q16576
8623,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q09028
8624,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,O75530
8625,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q15910
8626,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q15022
8627,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,O15054
8628,http://model.geneontology.org/R-HSA-2559580,Oxidative Stress Induced Senescence - Reactome,Q16644
8631,http://model.geneontology.org/R-HSA-8939211,ESR-mediated signaling - Reactome,P08238
8632,http://model.geneontology.org/R-HSA-8939211,ESR-mediated signaling - Reactome,P07900
8633,http://model.geneontology.org/R-HSA-8939211,ESR-mediated signaling - Reactome,P28482
8634,http://model.geneontology.org/R-HSA-8939211,ESR-mediated signaling - Reactome,P27361
8635,http://model.geneontology.org/R-HSA-8940973,RUNX2 regulates osteoblast differentiation - Reactome,P12931
8636,http://model.geneontology.org/R-HSA-8940973,RUNX2 regulates osteoblast differentiation - Reactome,P07947
8637,http://model.geneontology.org/R-HSA-8940973,RUNX2 regulates osteoblast differentiation - Reactome,P11802
8638,http://model.geneontology.org/R-HSA-8940973,RUNX2 regulates osteoblast differentiation - Reactome,P28482
8639,http://model.geneontology.org/R-HSA-8940973,RUNX2 regulates osteoblast differentiation - Reactome,P27361
8640,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,O15530
8641,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,O14757
8642,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,Q9H4B4
8643,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,O96017
8644,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,P31751
8645,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,Q9Y243
8646,http://model.geneontology.org/R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors - Reactome,P31749
8647,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q13535
8648,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,O96017
8649,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,O14757
8650,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q9H4B4
8652,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q13315
8653,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q8WXE1
8656,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,O60285
8657,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q8IW41
8658,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q9H2X6
8659,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q15831
8660,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P67870
8661,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P19784
8662,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P68400
8663,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,O14965
8664,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q96GD4
8665,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P21675
8666,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P24941
8667,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P78396
8668,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P20248
8670,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q16539
8671,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q15759
8672,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q96S44
8673,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q92630
8674,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,O15151
8675,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q00987
8676,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q00535
8677,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q15078
8678,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P54646
8679,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q13131
8680,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q9Y478
8681,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,O43741
8682,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q9UGI9
8683,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,Q9UGJ0
8684,http://model.geneontology.org/R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation - Reactome,P54619
8685,http://model.geneontology.org/R-HSA-8934903,Receptor Mediated Mitophagy - Reactome,P19784
8686,http://model.geneontology.org/R-HSA-8934903,Receptor Mediated Mitophagy - Reactome,P68400
8687,http://model.geneontology.org/R-HSA-8934903,Receptor Mediated Mitophagy - Reactome,P67870
8688,http://model.geneontology.org/R-HSA-8934903,Receptor Mediated Mitophagy - Reactome,P12931-1
8689,http://model.geneontology.org/R-HSA-8934903,Receptor Mediated Mitophagy - Reactome,Q96HS1-2
8690,http://model.geneontology.org/R-HSA-8934903,Receptor Mediated Mitophagy - Reactome,O75385
8691,http://model.geneontology.org/R-HSA-8874211,CREB3 factors activate genes - Reactome,Q14703
8692,http://model.geneontology.org/R-HSA-8874211,CREB3 factors activate genes - Reactome,O43462
8693,http://model.geneontology.org/R-HSA-8875791,MET activates STAT3 - Reactome,Q13882
8694,http://model.geneontology.org/R-HSA-8875791,MET activates STAT3 - Reactome,P14210
8695,http://model.geneontology.org/R-HSA-8875791,MET activates STAT3 - Reactome,P08581
8698,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q08828
8699,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O60503
8700,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P51828
8701,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P40145
8702,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q96PN6
8703,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O60266
8704,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q08462
8705,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O95622
8706,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q8NFM4
8707,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O43306
8708,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P49720
8709,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q9UL46
8710,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P49721
8711,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q8TAA3
8712,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P48556
8713,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P62195
8714,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O75832
8715,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P28074
8716,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O43242
8717,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P25789
8718,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P55036
8719,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P25787
8720,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P20618
8721,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P25786
8722,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P17980
8723,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,O00233
8724,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q99436
8725,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P51665
8726,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q92530
8727,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q14997
8728,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q15008
8729,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P43686
8730,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P40306
8731,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q13200
8732,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P28070
8733,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,Q99460
8734,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P62333
8735,http://model.geneontology.org/R-HSA-5610787,Hedgehog 'off' state - Reactome,P28065
